ENTITY_TYPE,ENTITY_ID,LEFT_TABLE,LEFT_KEY,RIGHT_TABLE,RIGHT_KEY,NOTE
aircraft,aircraft:AC-1651,faa_master,29QT|28-2001466,asrs_reports,1511552,
aircraft,aircraft:AC-1659,faa_master,5575M|C4119-86,maintenance_erp,WO-100553,
aircraft,aircraft:AC-1660,faa_master,4239F|17235770,maintenance_erp,WO-100393,
aircraft,aircraft:AC-1662,faa_master,32HN|17264041,asrs_reports,1515248,
aircraft,aircraft:AC-1663,faa_master,52461|A4347-61,maintenance_erp,WO-100106,
aircraft,aircraft:AC-1664,faa_master,7872U|J5996-78,maintenance_erp,WO-100284,
aircraft,aircraft:AC-1664,faa_master,7872U|J5996-78,maintenance_erp,WO-100300,
aircraft,aircraft:AC-1664,faa_master,7872U|J5996-78,ntsb_events,19991213X22443,
aircraft,aircraft:AC-1666,faa_master,66TA|E7315-10,maintenance_erp,WO-100113,
aircraft,aircraft:AC-1669,faa_master,627LP|17244991,asrs_reports,1501574,
aircraft,aircraft:AC-1675,faa_master,7456B|17256240,asrs_reports,1515874,
aircraft,aircraft:AC-1676,faa_master,671SR|17228820,asrs_reports,1506125,
aircraft,aircraft:AC-1677,faa_master,14548|17218087,maintenance_erp,WO-100530,
aircraft,aircraft:AC-1678,faa_master,40HA|B1877-24,asrs_reports,1503928,
aircraft,aircraft:AC-1678,faa_master,40HA|B1877-24,maintenance_erp,WO-100378,
aircraft,aircraft:AC-1680,faa_master,36651|13336,asrs_reports,1504432,
aircraft,aircraft:AC-1680,faa_master,36651|13336,maintenance_erp,WO-100417,
aircraft,aircraft:AC-1681,faa_master,49WR|G2854-85,maintenance_erp,WO-100029,
aircraft,aircraft:AC-1682,faa_master,998AE|28-2006936,maintenance_erp,WO-100131,
aircraft,aircraft:AC-1683,faa_master,60160|17232481,maintenance_erp,WO-100588,
aircraft,aircraft:AC-1685,faa_master,4106M|A8093-45,maintenance_erp,WO-100168,
aircraft,aircraft:AC-1688,faa_master,54BW|B3502-42,maintenance_erp,WO-100171,
aircraft,aircraft:AC-1692,faa_master,868MG|A333-15,maintenance_erp,WO-100375,
aircraft,aircraft:AC-1692,faa_master,868MG|A333-15,ntsb_events,20210528X57107,
aircraft,aircraft:AC-1694,faa_master,53633|17225871,maintenance_erp,WO-100582,
aircraft,aircraft:AC-1701,faa_master,73942|17242118,maintenance_erp,WO-100514,
aircraft,aircraft:AC-1703,faa_master,95198|28-2008737,asrs_reports,1516121,
aircraft,aircraft:AC-1705,faa_master,33642|22036,maintenance_erp,WO-100434,
aircraft,aircraft:AC-1705,faa_master,33642|22036,maintenance_erp,WO-100595,
aircraft,aircraft:AC-1706,faa_master,596BF|D2102-80,asrs_reports,1505157,
aircraft,aircraft:AC-1707,faa_master,11801|17211022,ntsb_events,19871228X78889,
aircraft,aircraft:AC-1709,faa_master,76AT|M3411-46,maintenance_erp,WO-100255,
aircraft,aircraft:AC-1710,faa_master,55914|32248,asrs_reports,1501347,
aircraft,aircraft:AC-1710,faa_master,55914|32248,maintenance_erp,WO-100348,
aircraft,aircraft:AC-1713,faa_master,302CV|28-1998387,asrs_reports,1505124,
aircraft,aircraft:AC-1721,faa_master,5367E|L7553-41,maintenance_erp,WO-100105,
aircraft,aircraft:AC-1725,faa_master,19FV|27290,ntsb_events,20100426X14086,
aircraft,aircraft:AC-1729,faa_master,18370|28-1998602,maintenance_erp,WO-100450,
aircraft,aircraft:AC-1731,faa_master,43ZY|K9078-47,asrs_reports,1504858,
aircraft,aircraft:AC-1732,faa_master,114WR|28-1979962,maintenance_erp,WO-100227,
aircraft,aircraft:AC-1737,faa_master,350RQ|17253365,maintenance_erp,WO-100550,
aircraft,aircraft:AC-1738,faa_master,80KP|50013,asrs_reports,1514675,
aircraft,aircraft:AC-1738,faa_master,80KP|50013,maintenance_erp,WO-100570,
aircraft,aircraft:AC-1740,faa_master,524UZ|F7796-50,maintenance_erp,WO-100016,
aircraft,aircraft:AC-1749,faa_master,53753|10339,asrs_reports,1510793,
aircraft,aircraft:AC-1749,faa_master,53753|10339,maintenance_erp,WO-100017,
aircraft,aircraft:AC-1749,faa_master,53753|10339,maintenance_erp,WO-100391,
aircraft,aircraft:AC-1756,faa_master,593US|6140,asrs_reports,1502912,
aircraft,aircraft:AC-1758,faa_master,9231P|D7746-97,ntsb_events,20210121X40219,
aircraft,aircraft:AC-1759,faa_master,7415V|M4840-31,maintenance_erp,WO-100344,
aircraft,aircraft:AC-1761,faa_master,83686|5586,maintenance_erp,WO-100400,
aircraft,aircraft:AC-1764,faa_master,42705|A6148-61,maintenance_erp,WO-100279,
aircraft,aircraft:AC-1765,faa_master,3772A|M1309-51,asrs_reports,1514886,
aircraft,aircraft:AC-1765,faa_master,3772A|M1309-51,maintenance_erp,WO-100390,
aircraft,aircraft:AC-1765,faa_master,3772A|M1309-51,ntsb_events,20140623X22104,
aircraft,aircraft:AC-1767,faa_master,343TT|13932,asrs_reports,1513935,
aircraft,aircraft:AC-1767,faa_master,343TT|13932,maintenance_erp,WO-100164,
aircraft,aircraft:AC-1771,faa_master,366NQ|17236375,asrs_reports,1518216,
aircraft,aircraft:AC-1772,faa_master,3040B|17231080,ntsb_events,20191025X41271,
aircraft,aircraft:AC-1773,faa_master,192KN|17226010,maintenance_erp,WO-100513,
aircraft,aircraft:AC-1775,faa_master,54KE|L8972-91,maintenance_erp,WO-100317,
aircraft,aircraft:AC-1776,faa_master,51092|5626,asrs_reports,1500920,
aircraft,aircraft:AC-1782,faa_master,6294E|M6969-93,maintenance_erp,WO-100167,
aircraft,aircraft:AC-1783,faa_master,1607W|17258269,maintenance_erp,WO-100148,
aircraft,aircraft:AC-1786,faa_master,77010|L6290-84,maintenance_erp,WO-100212,
aircraft,aircraft:AC-1796,faa_master,316SU|28-1977454,asrs_reports,1501217,
aircraft,aircraft:AC-1796,faa_master,316SU|28-1977454,maintenance_erp,WO-100118,
aircraft,aircraft:AC-1802,faa_master,228GQ|8799,maintenance_erp,WO-100122,
aircraft,aircraft:AC-1804,faa_master,48297|50799,maintenance_erp,WO-100161,
aircraft,aircraft:AC-1808,faa_master,9009Z|E7559-52,maintenance_erp,WO-100298,
aircraft,aircraft:AC-1808,faa_master,9009Z|E7559-52,maintenance_erp,WO-100515,
aircraft,aircraft:AC-1811,faa_master,427SQ|28-1976337,maintenance_erp,WO-100211,
aircraft,aircraft:AC-1813,faa_master,823JG|49866,asrs_reports,1502754,
aircraft,aircraft:AC-1813,faa_master,823JG|49866,asrs_reports,1507647,
aircraft,aircraft:AC-1813,faa_master,823JG|49866,asrs_reports,1515542,
aircraft,aircraft:AC-1813,faa_master,823JG|49866,maintenance_erp,WO-100492,
aircraft,aircraft:AC-1814,faa_master,160ZZ|17245616,maintenance_erp,WO-100486,
aircraft,aircraft:AC-1817,faa_master,8047Y|17274954,asrs_reports,1511025,
aircraft,aircraft:AC-1818,faa_master,400DG|17223055,maintenance_erp,WO-100358,
aircraft,aircraft:AC-1818,faa_master,400DG|17223055,maintenance_erp,WO-100385,
aircraft,aircraft:AC-1820,faa_master,60WH|17218748,maintenance_erp,WO-100583,
aircraft,aircraft:AC-1821,faa_master,827YM|17214301,maintenance_erp,WO-100596,
aircraft,aircraft:AC-1826,faa_master,86988|17268554,maintenance_erp,WO-100554,
aircraft,aircraft:AC-1835,faa_master,59JD|28-2023290,maintenance_erp,WO-100151,
aircraft,aircraft:AC-1836,faa_master,935JE|17272105,ntsb_events,20250111X97264,
aircraft,aircraft:AC-1837,faa_master,63EQ|48546,ntsb_events,20120710X75459,
aircraft,aircraft:AC-1839,faa_master,46945|17242336,maintenance_erp,WO-100520,
aircraft,aircraft:AC-1842,faa_master,69767|17269793,maintenance_erp,WO-100379,
aircraft,aircraft:AC-1843,faa_master,487GS|17240184,ntsb_events,20200129X96741,
aircraft,aircraft:AC-1845,faa_master,8769U|17247986,maintenance_erp,WO-100193,
aircraft,aircraft:AC-1846,faa_master,84EY|28-1969217,ntsb_events,20190904X60250,
aircraft,aircraft:AC-1851,faa_master,75235|17268232,maintenance_erp,WO-100499,
aircraft,aircraft:AC-1852,faa_master,802WF|17276847,maintenance_erp,WO-100133,
aircraft,aircraft:AC-1853,faa_master,3789K|28-2014335,asrs_reports,1505185,
aircraft,aircraft:AC-1854,faa_master,59775|2694,maintenance_erp,WO-100205,
aircraft,aircraft:AC-1855,faa_master,487CJ|10084,maintenance_erp,WO-100452,
aircraft,aircraft:AC-1859,faa_master,231NS|K3295-70,asrs_reports,1506373,
aircraft,aircraft:AC-1862,faa_master,62SX|17250606,maintenance_erp,WO-100536,
aircraft,aircraft:AC-1864,faa_master,545CU|28-1978557,ntsb_events,20211005X83113,
aircraft,aircraft:AC-1866,faa_master,396AL|L163-42,asrs_reports,1511045,
aircraft,aircraft:AC-1867,faa_master,6195U|17225053,maintenance_erp,WO-100449,
aircraft,aircraft:AC-1868,faa_master,5009D|28-2016746,asrs_reports,1515192,
aircraft,aircraft:AC-1868,faa_master,5009D|28-2016746,maintenance_erp,WO-100027,
aircraft,aircraft:AC-1870,faa_master,38959|17226624,ntsb_events,20150125X58267,
aircraft,aircraft:AC-1876,faa_master,704TQ|L661-74,maintenance_erp,WO-100189,
aircraft,aircraft:AC-1876,faa_master,704TQ|L661-74,ntsb_events,20221008X72089,
aircraft,aircraft:AC-1884,faa_master,547WM|28-2012812,maintenance_erp,WO-100066,
aircraft,aircraft:AC-1884,faa_master,547WM|28-2012812,maintenance_erp,WO-100217,
aircraft,aircraft:AC-1884,faa_master,547WM|28-2012812,maintenance_erp,WO-100277,
aircraft,aircraft:AC-1892,faa_master,10318|28-2010920,asrs_reports,1514107,
aircraft,aircraft:AC-1894,faa_master,511TS|28-2005163,asrs_reports,1507383,
aircraft,aircraft:AC-1894,faa_master,511TS|28-2005163,maintenance_erp,WO-100571,
aircraft,aircraft:AC-1895,faa_master,581FQ|D4095-29,maintenance_erp,WO-100540,
aircraft,aircraft:AC-1896,faa_master,86489|L2574-83,maintenance_erp,WO-100420,
aircraft,aircraft:AC-1908,faa_master,59120|64127,maintenance_erp,WO-100445,
aircraft,aircraft:AC-1909,faa_master,278NB|28-2008680,maintenance_erp,WO-100107,
aircraft,aircraft:AC-1913,faa_master,830RX|17274644,maintenance_erp,WO-100427,
aircraft,aircraft:AC-1918,faa_master,19137|28002,maintenance_erp,WO-100165,
aircraft,aircraft:AC-1921,faa_master,41732|L1823-97,maintenance_erp,WO-100259,
aircraft,aircraft:AC-1921,faa_master,41732|L1823-97,maintenance_erp,WO-100304,
aircraft,aircraft:AC-1921,faa_master,41732|L1823-97,ntsb_events,20081016X94063,
aircraft,aircraft:AC-1925,faa_master,536WD|B9878-54,asrs_reports,1503653,
aircraft,aircraft:AC-1928,faa_master,416ZE|20777,maintenance_erp,WO-100052,
aircraft,aircraft:AC-1928,faa_master,416ZE|20777,maintenance_erp,WO-100478,
aircraft,aircraft:AC-1930,faa_master,699MQ|28-1974327,maintenance_erp,WO-100438,
aircraft,aircraft:AC-1935,faa_master,76EG|17244576,ntsb_events,20220602X39602,
aircraft,aircraft:AC-1936,faa_master,75RZ|5901,asrs_reports,1512478,
aircraft,aircraft:AC-1940,faa_master,85436|L494-52,asrs_reports,1500338,
aircraft,aircraft:AC-1940,faa_master,85436|L494-52,maintenance_erp,WO-100149,
aircraft,aircraft:AC-1945,faa_master,3326K|G7063-27,maintenance_erp,WO-100234,
aircraft,aircraft:AC-1958,faa_master,602DP|E9344-18,maintenance_erp,WO-100524,
aircraft,aircraft:AC-1962,faa_master,5158E|3652,maintenance_erp,WO-100006,
aircraft,aircraft:AC-1962,faa_master,5158E|3652,maintenance_erp,WO-100406,
aircraft,aircraft:AC-1963,faa_master,663WL|A4091-11,maintenance_erp,WO-100287,
aircraft,aircraft:AC-1965,faa_master,599RJ|8256,asrs_reports,1501885,
aircraft,aircraft:AC-1966,faa_master,2217X|J922-28,maintenance_erp,WO-100009,
aircraft,aircraft:AC-1972,faa_master,4121Y|14229,asrs_reports,1515338,
aircraft,aircraft:AC-1972,faa_master,4121Y|14229,maintenance_erp,WO-100156,
aircraft,aircraft:AC-1972,faa_master,4121Y|14229,ntsb_events,20241208X33100,
aircraft,aircraft:AC-1973,faa_master,417NJ|1732,maintenance_erp,WO-100474,
aircraft,aircraft:AC-1986,faa_master,41795|A4405-70,asrs_reports,1511941,
aircraft,aircraft:AC-1992,faa_master,537MX|28-2009299,maintenance_erp,WO-100494,
aircraft,aircraft:AC-1994,faa_master,725ZY|11596,maintenance_erp,WO-100467,
aircraft,aircraft:AC-1995,faa_master,143ZF|28-1994422,asrs_reports,1511257,
aircraft,aircraft:AC-2000,faa_master,3219N|1490,maintenance_erp,WO-100207,
aircraft,aircraft:AC-2002,faa_master,1378K|B5566-50,maintenance_erp,WO-100175,
aircraft,aircraft:AC-2003,faa_master,839JH|17235741,ntsb_events,19840707X24065,
aircraft,aircraft:AC-2013,faa_master,56184|D9101-78,asrs_reports,1510100,
aircraft,aircraft:AC-2013,faa_master,56184|D9101-78,maintenance_erp,WO-100590,
aircraft,aircraft:AC-2017,faa_master,8697B|C4756-76,maintenance_erp,WO-100072,
aircraft,aircraft:AC-2023,faa_master,7549E|28-2012719,ntsb_events,20220930X14694,
aircraft,aircraft:AC-2024,faa_master,763QU|34923,asrs_reports,1510562,
aircraft,aircraft:AC-2024,faa_master,763QU|34923,maintenance_erp,WO-100407,
aircraft,aircraft:AC-2025,faa_master,32482|28-1996641,maintenance_erp,WO-100273,
aircraft,aircraft:AC-2025,faa_master,32482|28-1996641,maintenance_erp,WO-100332,
aircraft,aircraft:AC-2027,faa_master,366GT|H2295-94,ntsb_events,19860425X96452,
aircraft,aircraft:AC-2034,faa_master,17LU|23840,maintenance_erp,WO-100345,
aircraft,aircraft:AC-2039,faa_master,20HD|L1127-56,ntsb_events,20141011X11642,
aircraft,aircraft:AC-2047,faa_master,834HE|28-1982340,maintenance_erp,WO-100034,
aircraft,aircraft:AC-2050,faa_master,120CC|6163,asrs_reports,1508401,
aircraft,aircraft:AC-2050,faa_master,120CC|6163,maintenance_erp,WO-100545,
aircraft,aircraft:AC-2054,faa_master,493XS|D8598-29,maintenance_erp,WO-100528,
aircraft,aircraft:AC-2059,faa_master,8221K|6451,asrs_reports,1504657,
aircraft,aircraft:AC-2062,faa_master,21VK|28-1965176,maintenance_erp,WO-100119,
aircraft,aircraft:AC-2065,faa_master,54298|17264998,ntsb_events,20121208X33296,
aircraft,aircraft:AC-2072,faa_master,902VA|57060,maintenance_erp,WO-100489,
aircraft,aircraft:AC-2076,faa_master,148TJ|17256267,ntsb_events,20130224X42991,
aircraft,aircraft:AC-2078,faa_master,15597|7964,ntsb_events,20050715X89850,
aircraft,aircraft:AC-2078,faa_master,15597|7964,ntsb_events,20160609X87005,
aircraft,aircraft:AC-2082,faa_master,559NS|62721,maintenance_erp,WO-100568,
aircraft,aircraft:AC-2083,faa_master,986HP|8032,maintenance_erp,WO-100516,
aircraft,aircraft:AC-2085,faa_master,63KQ|28-2022298,maintenance_erp,WO-100306,
aircraft,aircraft:AC-2090,faa_master,152WH|36013,maintenance_erp,WO-100264,
aircraft,aircraft:AC-2095,faa_master,13YP|28-2013292,ntsb_events,20240627X71662,
aircraft,aircraft:AC-2098,faa_master,76FV|F9729-81,maintenance_erp,WO-100031,
aircraft,aircraft:AC-2101,faa_master,4476W|17229459,maintenance_erp,WO-100370,
aircraft,aircraft:AC-2104,faa_master,79FW|17250671,ntsb_events,20190801X21848,
aircraft,aircraft:AC-2105,faa_master,77QJ|41865,maintenance_erp,WO-100462,
aircraft,aircraft:AC-2106,faa_master,46002|M5400-52,maintenance_erp,WO-100497,
aircraft,aircraft:AC-2108,faa_master,323QC|17265269,asrs_reports,1517435,
aircraft,aircraft:AC-2114,faa_master,18788|J6706-33,maintenance_erp,WO-100026,
aircraft,aircraft:AC-2116,faa_master,5706D|28-1973211,ntsb_events,20221205X40004,
aircraft,aircraft:AC-2120,faa_master,414CW|L8076-41,maintenance_erp,WO-100275,
aircraft,aircraft:AC-2121,faa_master,521QX|C7236-43,maintenance_erp,WO-100518,
aircraft,aircraft:AC-2124,faa_master,69550|28-1978754,maintenance_erp,WO-100144,
aircraft,aircraft:AC-2128,faa_master,9351H|K7402-76,maintenance_erp,WO-100074,
aircraft,aircraft:AC-2128,faa_master,9351H|K7402-76,maintenance_erp,WO-100422,
aircraft,aircraft:AC-2128,faa_master,9351H|K7402-76,maintenance_erp,WO-100559,
aircraft,aircraft:AC-2128,faa_master,9351H|K7402-76,maintenance_erp,WO-100580,
aircraft,aircraft:AC-2130,faa_master,3078B|E6659-84,maintenance_erp,WO-100539,
aircraft,aircraft:AC-2130,faa_master,3078B|E6659-84,ntsb_events,20151218X20351,
aircraft,aircraft:AC-2134,faa_master,138TN|A4962-28,asrs_reports,1506918,
aircraft,aircraft:AC-2139,faa_master,931YV|17266907,ntsb_events,20210511X83450,
aircraft,aircraft:AC-2140,faa_master,3871N|17239507,maintenance_erp,WO-100242,
aircraft,aircraft:AC-2141,faa_master,70873|H2178-21,maintenance_erp,WO-100396,
aircraft,aircraft:AC-2142,faa_master,528RG|L7499-24,maintenance_erp,WO-100124,
aircraft,aircraft:AC-2150,faa_master,291LS|28-1971233,maintenance_erp,WO-100184,
aircraft,aircraft:AC-2150,faa_master,291LS|28-1971233,maintenance_erp,WO-100269,
aircraft,aircraft:AC-2151,faa_master,510VN|53819,maintenance_erp,WO-100266,
aircraft,aircraft:AC-2152,faa_master,52872|A476-55,maintenance_erp,WO-100177,
aircraft,aircraft:AC-2152,faa_master,52872|A476-55,maintenance_erp,WO-100186,
aircraft,aircraft:AC-2153,faa_master,4848G|17255894,asrs_reports,1513687,
aircraft,aircraft:AC-2156,faa_master,561KJ|8786,maintenance_erp,WO-100581,
aircraft,aircraft:AC-2164,faa_master,95469|1345,asrs_reports,1501323,
aircraft,aircraft:AC-2168,faa_master,766QE|E4512-64,asrs_reports,1506052,
aircraft,aircraft:AC-2168,faa_master,766QE|E4512-64,maintenance_erp,WO-100556,
aircraft,aircraft:AC-2170,faa_master,82779|62760,maintenance_erp,WO-100204,
aircraft,aircraft:AC-2172,faa_master,555VS|F2332-84,asrs_reports,1507028,
aircraft,aircraft:AC-2174,faa_master,70327|17270557,ntsb_events,19910118X44585,
aircraft,aircraft:AC-2175,faa_master,525UJ|17271646,asrs_reports,1504589,
aircraft,aircraft:AC-2175,faa_master,525UJ|17271646,maintenance_erp,WO-100223,
aircraft,aircraft:AC-2176,faa_master,1913T|4899,maintenance_erp,WO-100024,
aircraft,aircraft:AC-2178,faa_master,632YY|D5810-84,maintenance_erp,WO-100392,
aircraft,aircraft:AC-2179,faa_master,204NF|17270978,asrs_reports,1515025,
aircraft,aircraft:AC-2179,faa_master,204NF|17270978,maintenance_erp,WO-100448,
aircraft,aircraft:AC-2184,faa_master,95HH|17253839,maintenance_erp,WO-100431,
aircraft,aircraft:AC-2188,faa_master,247GF|5536,asrs_reports,1517651,
aircraft,aircraft:AC-2189,faa_master,17304|A546-22,maintenance_erp,WO-100439,
aircraft,aircraft:AC-2191,faa_master,10TG|20017,asrs_reports,1511475,
aircraft,aircraft:AC-2193,faa_master,290FS|17239240,ntsb_events,20151024X19117,
aircraft,aircraft:AC-2195,faa_master,4714Y|L5809-14,maintenance_erp,WO-100183,
aircraft,aircraft:AC-2196,faa_master,739CZ|17212835,ntsb_events,19960809X99351,
aircraft,aircraft:AC-2199,faa_master,93249|L4428-90,maintenance_erp,WO-100012,
aircraft,aircraft:AC-2199,faa_master,93249|L4428-90,ntsb_events,19920130X46093,
aircraft,aircraft:AC-2201,faa_master,28380|17263474,maintenance_erp,WO-100071,
aircraft,aircraft:AC-2209,faa_master,33EA|17267502,maintenance_erp,WO-100481,
aircraft,aircraft:AC-2210,faa_master,63413|17215108,maintenance_erp,WO-100361,
aircraft,aircraft:AC-2213,faa_master,9464H|L6414-68,asrs_reports,1504316,
aircraft,aircraft:AC-2213,faa_master,9464H|L6414-68,asrs_reports,1512723,
aircraft,aircraft:AC-2215,faa_master,798TP|K7034-24,ntsb_events,20031214X95302,
aircraft,aircraft:AC-2220,faa_master,809XB|17246579,asrs_reports,1517847,
aircraft,aircraft:AC-2227,faa_master,97769|64292,asrs_reports,1502888,
aircraft,aircraft:AC-2231,faa_master,643NB|17228015,ntsb_events,20220911X15082,
aircraft,aircraft:AC-2232,faa_master,75036|J7060-12,asrs_reports,1516513,
aircraft,aircraft:AC-2241,faa_master,3404S|28-1993164,maintenance_erp,WO-100126,
aircraft,aircraft:AC-2246,faa_master,3309L|H8894-57,maintenance_erp,WO-100384,
aircraft,aircraft:AC-2253,faa_master,92666|5690,maintenance_erp,WO-100170,
aircraft,aircraft:AC-2260,faa_master,883WQ|17247906,maintenance_erp,WO-100461,
aircraft,aircraft:AC-2264,faa_master,382SM|E1888-27,maintenance_erp,WO-100429,
aircraft,aircraft:AC-2269,faa_master,2405A|M8323-72,maintenance_erp,WO-100102,
aircraft,aircraft:AC-2271,faa_master,647BX|28-1975123,asrs_reports,1507924,
aircraft,aircraft:AC-2272,faa_master,471NE|M6209-39,maintenance_erp,WO-100221,
aircraft,aircraft:AC-2272,faa_master,471NE|M6209-39,maintenance_erp,WO-100563,
aircraft,aircraft:AC-2274,faa_master,6008C|17218341,maintenance_erp,WO-100597,
aircraft,aircraft:AC-2276,faa_master,834EG|28-2013665,ntsb_events,19970512X93887,
aircraft,aircraft:AC-2278,faa_master,3133G|17262849,maintenance_erp,WO-100070,
aircraft,aircraft:AC-2280,faa_master,499PB|17247564,maintenance_erp,WO-100529,
aircraft,aircraft:AC-2283,faa_master,2701J|B2579-70,ntsb_events,19830105X45865,
aircraft,aircraft:AC-2289,faa_master,47591|34220,maintenance_erp,WO-100191,
aircraft,aircraft:AC-2293,faa_master,94999|L6108-43,maintenance_erp,WO-100473,
aircraft,aircraft:AC-2295,faa_master,2167D|28-1969933,maintenance_erp,WO-100173,
aircraft,aircraft:AC-2295,faa_master,2167D|28-1969933,maintenance_erp,WO-100195,
aircraft,aircraft:AC-2302,faa_master,499RH|17227544,maintenance_erp,WO-100335,
aircraft,aircraft:AC-2307,faa_master,5449Y|37918,maintenance_erp,WO-100316,
aircraft,aircraft:AC-2307,faa_master,5449Y|37918,maintenance_erp,WO-100525,
aircraft,aircraft:AC-2316,faa_master,1940U|17248570,maintenance_erp,WO-100202,
aircraft,aircraft:AC-2318,faa_master,96182|17229402,maintenance_erp,WO-100472,
aircraft,aircraft:AC-2321,faa_master,80MR|17244301,asrs_reports,1506206,
aircraft,aircraft:AC-2326,faa_master,5172X|17244464,ntsb_events,20230520X99009,
aircraft,aircraft:AC-2330,faa_master,5281L|17211313,maintenance_erp,WO-100464,
aircraft,aircraft:AC-2331,faa_master,6242G|28-2013402,maintenance_erp,WO-100218,
aircraft,aircraft:AC-2337,faa_master,549PG|17269225,asrs_reports,1503138,
aircraft,aircraft:AC-2337,faa_master,549PG|17269225,ntsb_events,20210301X12830,
aircraft,aircraft:AC-2340,faa_master,34056|53064,asrs_reports,1517563,
aircraft,aircraft:AC-2340,faa_master,34056|53064,maintenance_erp,WO-100505,
aircraft,aircraft:AC-2343,faa_master,6566E|28-1973663,maintenance_erp,WO-100258,
aircraft,aircraft:AC-2347,faa_master,97NC|L7042-85,maintenance_erp,WO-100460,
aircraft,aircraft:AC-2348,faa_master,2009Y|4352,maintenance_erp,WO-100351,
aircraft,aircraft:AC-2349,faa_master,1318A|C3791-55,maintenance_erp,WO-100172,
aircraft,aircraft:AC-2350,faa_master,987SY|67261,ntsb_events,20180805X83155,
aircraft,aircraft:AC-2353,faa_master,83633|B6905-42,asrs_reports,1513528,
aircraft,aircraft:AC-2358,faa_master,5203M|E9667-45,maintenance_erp,WO-100359,
aircraft,aircraft:AC-2369,faa_master,209TB|17216899,asrs_reports,1505839,
aircraft,aircraft:AC-2369,faa_master,209TB|17216899,maintenance_erp,WO-100506,
aircraft,aircraft:AC-2375,faa_master,28MK|28-2003560,ntsb_events,20170915X60774,
aircraft,aircraft:AC-2378,faa_master,90UW|17217579,asrs_reports,1503878,
aircraft,aircraft:AC-2382,faa_master,24201|28-2004593,ntsb_events,20040608X15856,
aircraft,aircraft:AC-2383,faa_master,41YR|A7635-22,maintenance_erp,WO-100120,
aircraft,aircraft:AC-2384,faa_master,20BA|17262391,asrs_reports,1506694,
aircraft,aircraft:AC-2384,faa_master,20BA|17262391,maintenance_erp,WO-100289,
aircraft,aircraft:AC-2386,faa_master,198ZB|28-1972952,asrs_reports,1503337,
aircraft,aircraft:AC-2390,faa_master,35466|17230137,asrs_reports,1509278,
aircraft,aircraft:AC-2391,faa_master,863RT|17211425,asrs_reports,1501931,
aircraft,aircraft:AC-2392,faa_master,8113W|3554,maintenance_erp,WO-100432,
aircraft,aircraft:AC-2396,faa_master,29XA|17238977,maintenance_erp,WO-100324,
aircraft,aircraft:AC-2400,faa_master,4708Y|28-2006202,maintenance_erp,WO-100117,
aircraft,aircraft:AC-2405,faa_master,774FW|28-1988509,maintenance_erp,WO-100283,
aircraft,aircraft:AC-2407,faa_master,170HL|28-2008723,maintenance_erp,WO-100150,
aircraft,aircraft:AC-2412,faa_master,990GA|A7705-92,maintenance_erp,WO-100367,
aircraft,aircraft:AC-2414,faa_master,83WX|17256808,maintenance_erp,WO-100013,
aircraft,aircraft:AC-2414,faa_master,83WX|17256808,maintenance_erp,WO-100447,
aircraft,aircraft:AC-2414,faa_master,83WX|17256808,ntsb_events,20051021X38330,
aircraft,aircraft:AC-2423,faa_master,9060C|28-1979415,asrs_reports,1512443,
aircraft,aircraft:AC-2426,faa_master,7464K|G5992-22,maintenance_erp,WO-100110,
aircraft,aircraft:AC-2429,faa_master,57DH|4338,maintenance_erp,WO-100346,
aircraft,aircraft:AC-2433,faa_master,6100C|39159,maintenance_erp,WO-100095,
aircraft,aircraft:AC-2436,faa_master,68793|17270619,asrs_reports,1503541,
aircraft,aircraft:AC-2437,faa_master,30ZJ|E5618-33,asrs_reports,1508773,
aircraft,aircraft:AC-2438,faa_master,9855P|5446,asrs_reports,1517340,
aircraft,aircraft:AC-2442,faa_master,66174|28-1982215,asrs_reports,1508017,
aircraft,aircraft:AC-2445,faa_master,90845|67493,maintenance_erp,WO-100496,
aircraft,aircraft:AC-2452,faa_master,4985T|M734-50,asrs_reports,1517991,
aircraft,aircraft:AC-2453,faa_master,726VX|28-1970456,maintenance_erp,WO-100475,
aircraft,aircraft:AC-2454,faa_master,80265|K5164-45,asrs_reports,1505827,
aircraft,aircraft:AC-2456,faa_master,2046Q|D507-97,ntsb_events,20241110X85406,
aircraft,aircraft:AC-2457,faa_master,614MB|6049,maintenance_erp,WO-100132,
aircraft,aircraft:AC-2457,faa_master,614MB|6049,ntsb_events,20000206X30901,
aircraft,aircraft:AC-2458,faa_master,115VH|J7110-55,maintenance_erp,WO-100589,
aircraft,aircraft:AC-2460,faa_master,1905M|A5816-89,asrs_reports,1517100,
aircraft,aircraft:AC-2460,faa_master,1905M|A5816-89,maintenance_erp,WO-100059,
aircraft,aircraft:AC-2460,faa_master,1905M|A5816-89,maintenance_erp,WO-100244,
aircraft,aircraft:AC-2460,faa_master,1905M|A5816-89,maintenance_erp,WO-100377,
aircraft,aircraft:AC-2465,faa_master,2745T|L908-71,maintenance_erp,WO-100502,
aircraft,aircraft:AC-2466,faa_master,6588J|17224486,maintenance_erp,WO-100098,
aircraft,aircraft:AC-2472,faa_master,5271L|F1376-84,maintenance_erp,WO-100194,
aircraft,aircraft:AC-2473,faa_master,433GH|H5826-32,maintenance_erp,WO-100084,
aircraft,aircraft:AC-2475,faa_master,696MD|4683,maintenance_erp,WO-100125,
