id,name,abbreviation,other_names,description,classification,parent_id,founding_date,dissolution_date,image,url,jurisdiction_code,phone,email,address,contact,tags,source_url
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-dienst-fuer-informationsaustausch-in-steuersachen-sei-sei-rechtsdienst,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Dienst für Informationsaustausch in Steuersachen (SEI) - SEI Rechtsdienst,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-dienst-fuer-informationsaustausch-in-steuersachen-sei-,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=SEI+Rechtsdienst,ou=Informationsaustausch+Steuersachen+(SEI),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=SEI+Rechtsdienst,ou=Informationsaustausch+Steuersachen+(SEI),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-dienst-fuer-informationsaustausch-in-steuersachen-sei-sei-sekretariat,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Dienst für Informationsaustausch in Steuersachen (SEI) - SEI Sekretariat,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-dienst-fuer-informationsaustausch-in-steuersachen-sei-,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=SEI+Sekretariat,ou=Informationsaustausch+Steuersachen+(SEI),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=SEI+Sekretariat,ou=Informationsaustausch+Steuersachen+(SEI),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung,EZV,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern     www.ezv.admin.ch ,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion,OZD,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung,,,,http://www.ezv.admin.ch,CH,,ozd.zentrale@ezv.admin.ch,Monbijoustrasse 40 3003 Bern     www.zoll.admin.ch ,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Stabsabteilung,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern Tel.+41 31 322 65 02,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung-direktionssekretariat-und-inspektorat,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Stabsabteilung - Direktionssekretariat und Inspektorat,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Direktionssekretariat+und+Insp.,ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern Tel.+41 31 322 65 02,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Direktionssekretariat+und+Insp.,ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung-ausbildung,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Stabsabteilung - Ausbildung,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Ausbildung,ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern Tel.+41 31 322 65 02,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Ausbildung,ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung-internationale-angelegenheiten,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Stabsabteilung - Internationale Angelegenheiten,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Internationale+Angelegenheiten,ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern Tel.+41 31 322 65 02,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Internationale+Angelegenheiten,ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung-kommunikation-medien,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Stabsabteilung - Kommunikation/Medien,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Kommunikation-Medien,ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern Tel.+41 31 322 65 02,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Kommunikation-Medien,ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung-ausbildungszentrum-ezv,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Stabsabteilung - Ausbildungszentrum EZV,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-stabsabteilung,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Liestal-+Administration,ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Kasinostr. 4 Ausbildungszentrum EZV 4410 Liestal Tel.+41 61 927 45 45,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Liestal-+Administration,ou=OZD-+Stabsabteilung,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-hauptabteilung-betrieb,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Hauptabteilung Betrieb,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Hauptabteilung+Betrieb,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Hauptabteilung+Betrieb,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-hauptabteilung-betrieb-abteilung-organisation-und-betrieb,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Hauptabteilung Betrieb - Abteilung Organisation und Betrieb,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-hauptabteilung-betrieb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Abteilung+Organisation+und+Betrieb,ou=OZD-+Hauptabteilung+Betrieb,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Abteilung+Organisation+und+Betrieb,ou=OZD-+Hauptabteilung+Betrieb,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-hauptabteilung-betrieb-abteilung-organisation-und-betrieb-sektion-ikt-management,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Hauptabteilung Betrieb - Abteilung Organisation und Betrieb - Sektion IKT-Management,Management,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-hauptabteilung-betrieb-abteilung-organisation-und-betrieb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Sektion+IKT-Management,ou=OZD-+Abteilung+Organisation+und+Betrieb,ou=OZD-+Hauptabteilung+Betrieb,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Sektion+IKT-Management,ou=OZD-+Abteilung+Organisation+und+Betrieb,ou=OZD-+Hauptabteilung+Betrieb,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-hauptabteilung-betrieb-abteilung-organisation-und-betrieb-sektion-organisation,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Hauptabteilung Betrieb - Abteilung Organisation und Betrieb - Sektion Organisation,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-hauptabteilung-betrieb-abteilung-organisation-und-betrieb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Sektion+Organisation,ou=OZD-+Abteilung+Organisation+und+Betrieb,ou=OZD-+Hauptabteilung+Betrieb,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Sektion+Organisation,ou=OZD-+Abteilung+Organisation+und+Betrieb,ou=OZD-+Hauptabteilung+Betrieb,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-hauptabteilung-betrieb-abteilung-organisation-und-betrieb-sektion-betrieb,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Zollverwaltung - Oberzolldirektion - Hauptabteilung Betrieb - Abteilung Organisation und Betrieb - Sektion Betrieb,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-zollverwaltung-oberzolldirektion-hauptabteilung-betrieb-abteilung-organisation-und-betrieb,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Sektion+Betrieb,ou=OZD-+Abteilung+Organisation+und+Betrieb,ou=OZD-+Hauptabteilung+Betrieb,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Monbijoustrasse 40 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=OZD-+Sektion+Betrieb,ou=OZD-+Abteilung+Organisation+und+Betrieb,ou=OZD-+Hauptabteilung+Betrieb,ou=Oberzolldirektion,ou=Eidgenoessische+Zollverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundespatentgericht-praesidium-kanzlei-bundespatentgericht,Bundespatentgericht - Präsidium - Kanzlei Bundespatentgericht,,,Federal-level entities of the Swiss government,Federal,ch/bundespatentgericht-praesidium,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Kanzlei+Bundespatentgericht,ou=Praesidium,ou=Bundespatentgericht",CH,,,St. Leonhardstrasse 49 9001 St. Gallen,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Kanzlei+Bundespatentgericht,ou=Praesidium,ou=Bundespatentgericht"
ch/bundesanwaltschaft-informatik-und-zentrale-dienste,Bundesanwaltschaft - Informatik und Zentrale Dienste,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-informatik-und-zentrale-dienste-informatik,Bundesanwaltschaft - Informatik und Zentrale Dienste - Informatik,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-informatik-und-zentrale-dienste,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Informatik,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Informatik,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-informatik-und-zentrale-dienste-informatik-fachinformatik,Bundesanwaltschaft - Informatik und Zentrale Dienste - Informatik - Fachinformatik,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-informatik-und-zentrale-dienste-informatik,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Fachinformatik,ou=Informatik,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Fachinformatik,ou=Informatik,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-informatik-und-zentrale-dienste-informatik-integrationsmanagement,Bundesanwaltschaft - Informatik und Zentrale Dienste - Informatik - Integrationsmanagement,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-informatik-und-zentrale-dienste-informatik,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Integrationsmanagement,ou=Informatik,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Integrationsmanagement,ou=Informatik,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste,Bundesanwaltschaft - Informatik und Zentrale Dienste - Zentrale Dienste,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-informatik-und-zentrale-dienste,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste-kanzlei,Bundesanwaltschaft - Informatik und Zentrale Dienste - Zentrale Dienste - Kanzlei,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Kanzlei,ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Kanzlei,ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste-kanzlei-dienst-fuer-digitales-archivieren-dda,Bundesanwaltschaft - Informatik und Zentrale Dienste - Zentrale Dienste - Kanzlei - Dienst für Digitales Archivieren DDA,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste-kanzlei,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Dienst+fuer+Digitales+Archivieren+DDA,ou=Kanzlei,ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Dienst+fuer+Digitales+Archivieren+DDA,ou=Kanzlei,ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste-logistik-sicherheit,Bundesanwaltschaft - Informatik und Zentrale Dienste - Zentrale Dienste - Logistik & Sicherheit,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Logistik+-+Sicherheit,ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Logistik+-+Sicherheit,ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste-logistik-sicherheit-postoffice-dokumentationsstelle,Bundesanwaltschaft - Informatik und Zentrale Dienste - Zentrale Dienste - Logistik & Sicherheit - Postoffice&Dokumentationsstelle,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste-logistik-sicherheit,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Postoffice-Dokumentationsstelle,ou=Logistik+-+Sicherheit,ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Postoffice-Dokumentationsstelle,ou=Logistik+-+Sicherheit,ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste-sprachdienst,Bundesanwaltschaft - Informatik und Zentrale Dienste - Zentrale Dienste - Sprachdienst,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-informatik-und-zentrale-dienste-zentrale-dienste,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Sprachdienst,ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Sprachdienst,ou=Zentrale+Dienste,ou=Informatik+und+Zentrale+Dienste,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-kompetenzzentren-terrorismus-voelkerstrafrecht-cc-t-cc-vegsverbrechen-cct-,Bundesanwaltschaft - Kompetenzzentren Terrorismus & Völkerstrafrecht CC T & CC Vegsverbrechen CCT &,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=CC+T+-+CC+V,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=CC+T+-+CC+V,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-kompetenzzentren-terrorismus-voelkerstrafrecht-cc-t-cc-vegsverbrechen-cct-buero-1,Bundesanwaltschaft - Kompetenzzentren Terrorismus & Völkerstrafrecht CC T & CC Vegsverbrechen CCT & - Büro 1,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-kompetenzzentren-terrorismus-voelkerstrafrecht-cc-t-cc-vegsverbrechen-cct-,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Buero+1,ou=CC+T+-+CC+V,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Buero+1,ou=CC+T+-+CC+V,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-kompetenzzentren-terrorismus-voelkerstrafrecht-cc-t-cc-vegsverbrechen-cct-buero-2,Bundesanwaltschaft - Kompetenzzentren Terrorismus & Völkerstrafrecht CC T & CC Vegsverbrechen CCT & - Büro 2,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-kompetenzzentren-terrorismus-voelkerstrafrecht-cc-t-cc-vegsverbrechen-cct-,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Buero+2,ou=CC+T+-+CC+V,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Buero+2,ou=CC+T+-+CC+V,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-kompetenzzentren-terrorismus-voelkerstrafrecht-cc-t-cc-vegsverbrechen-cct-buero-3,Bundesanwaltschaft - Kompetenzzentren Terrorismus & Völkerstrafrecht CC T & CC Vegsverbrechen CCT & - Büro 3,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-kompetenzzentren-terrorismus-voelkerstrafrecht-cc-t-cc-vegsverbrechen-cct-,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Buero+3,ou=CC+T+-+CC+V,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Buero+3,ou=CC+T+-+CC+V,ou=Bundesanwaltschaft"
ch/bundesanwaltschaft-kompetenzzentren-terrorismus-voelkerstrafrecht-cc-t-cc-vegsverbrechen-cct-buero-4-cc-v,Bundesanwaltschaft - Kompetenzzentren Terrorismus & Völkerstrafrecht CC T & CC Vegsverbrechen CCT & - Büro 4 CC V,,,Federal-level entities of the Swiss government,Federal,ch/bundesanwaltschaft-kompetenzzentren-terrorismus-voelkerstrafrecht-cc-t-cc-vegsverbrechen-cct-,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Buero+4+CC+V,ou=CC+T+-+CC+V,ou=Bundesanwaltschaft",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Buero+4+CC+V,ou=CC+T+-+CC+V,ou=Bundesanwaltschaft"
ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-und-rueckkehr,Bundesrat - Eidgenössisches Justiz- und Polizeidepartement - Bundesamt für Migration - Direktion - Asyl und Rückkehr,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Asyl+und+Rueckkehr,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat",CH,,,Quellenweg 6 3003 Bern-Wabern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Asyl+und+Rueckkehr,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-und-rueckkehr-evz-und-dublin,Bundesrat - Eidgenössisches Justiz- und Polizeidepartement - Bundesamt für Migration - Direktion - Asyl und Rückkehr - EVZ und Dublin,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-justiz-und-polizeidepartement-bundesamt-fuer-migration-direktion-asyl-und-rueckkehr,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=EVZ+und+Dublin,ou=Asyl+und+Rueckkehr,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat",CH,,,Quellenweg 6 3003 Bern-Wabern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=EVZ+und+Dublin,ou=Asyl+und+Rueckkehr,ou=Direktion,ou=Bundesamt+fuer+Migration,ou=Eidg.+Justiz-+und+Polizeidepartement,ou=Bundesrat"
